X_Value,Voltage,Voltage_0,Temperature_1
197.975318,0.182225,22.69068,25.186271
197.980324,0.187059,22.710007,24.787796
197.990324,0.187059,22.700343,26.619564
198.000324,0.190282,22.700343,25.265948
198.010324,0.183837,22.700343,24.867502
198.020324,0.18867,22.706786,25.425285
198.030324,0.193504,22.703565,26.380815
198.040324,0.18867,22.700343,24.708083
198.050324,0.187059,22.703565,25.425285
198.060324,0.18867,22.713228,25.584599
198.070324,0.190282,22.697122,25.265948
198.076329,0.193504,22.697122,24.867502
198.086329,0.183837,22.693901,25.584599
198.096329,0.18867,22.697122,24.867502
198.106329,0.190282,22.703565,25.106587
198.116329,0.185448,22.703565,25.504945
198.126329,0.187059,22.703565,25.982781
198.136329,0.190282,22.700343,25.584599
198.146329,0.191893,22.697122,24.787796
198.156329,0.190282,22.703565,24.867502
198.166329,0.18867,22.700343,25.584599
198.172335,0.18867,22.697122,25.584599
198.182335,0.190282,22.697122,25.425285
198.192335,0.187059,22.706786,25.106587
198.202335,0.187059,22.703565,25.106587
198.212335,0.18867,22.697122,25.425285
198.222335,0.185448,22.700343,25.664247
198.232335,0.190282,22.703565,24.867502
198.242335,0.18867,22.700343,25.265948
198.252335,0.185448,22.693901,26.062399
198.262335,0.18867,22.703565,25.026898
198.26834,0.187059,22.703565,26.619564
198.27834,0.18867,22.700343,25.026898
198.28834,0.18867,22.703565,25.265948
198.29834,0.18867,22.710007,25.903156
198.30834,0.190282,22.706786,24.947203
198.31834,0.191893,22.697122,24.309433
198.32834,0.185448,22.703565,25.026898
198.33834,0.185448,22.713228,25.026898
198.34834,0.187059,22.693901,24.867502
198.35834,0.18867,22.703565,24.54864
198.363346,0.191893,22.703565,25.186271
198.373346,0.185448,22.700343,25.186271
198.383346,0.18867,22.703565,25.504945
198.393346,0.185448,22.710007,24.947203
198.403346,0.187059,22.703565,24.46891
198.413346,0.183837,22.700343,25.743889
198.423346,0.195115,22.697122,25.425285
198.433346,0.191893,22.693901,24.947203
198.443346,0.187059,22.700343,24.628365
198.453346,0.185448,22.700343,25.186271
198.459351,0.187059,22.703565,24.867502
198.469351,0.18867,22.703565,25.106587
198.479351,0.185448,22.703565,25.504945
198.489351,0.18867,22.703565,24.947203
198.499351,0.187059,22.703565,25.504945
198.509351,0.187059,22.710007,25.584599
198.519351,0.190282,22.697122,25.584599
198.529351,0.187059,22.700343,24.229685
198.539351,0.18867,22.706786,25.106587
198.549351,0.18867,22.703565,26.30122
198.554357,0.187059,22.700343,25.584599
198.564357,0.183837,22.697122,25.265948
198.574357,0.18867,22.700343,24.54864
198.584357,0.185448,22.697122,24.867502
198.594357,0.187059,22.697122,24.947203
198.604357,0.185448,22.706786,25.664247
198.614357,0.18867,22.710007,25.584599
198.624357,0.18867,22.706786,25.186271
198.634357,0.18867,22.693901,25.34562
198.644357,0.191893,22.706786,25.982781
198.650362,0.18867,22.703565,24.947203
198.660362,0.187059,22.700343,24.867502
198.670362,0.187059,22.697122,24.947203
198.680362,0.185448,22.703565,25.584599
198.690362,0.18867,22.700343,25.982781
198.700362,0.18867,22.693901,24.229685
198.710362,0.18867,22.697122,24.947203
198.720362,0.190282,22.703565,26.062399
198.730362,0.187059,22.706786,25.186271
198.740362,0.185448,22.703565,23.830861
198.746368,0.18867,22.700343,26.142012
198.756368,0.183837,22.710007,25.106587
198.766368,0.187059,22.703565,24.229685
198.776368,0.187059,22.706786,24.787796
198.786368,0.187059,22.703565,25.186271
198.796368,0.187059,22.703565,25.504945
198.806368,0.18867,22.700343,25.106587
198.816368,0.18867,22.706786,25.903156
198.826368,0.191893,22.703565,24.867502
198.836368,0.18867,22.700343,26.062399
198.841373,0.18867,22.693901,25.504945
198.851373,0.185448,22.706786,24.149932
198.861373,0.18867,22.700343,25.823526
198.871373,0.187059,22.693901,24.389175
198.881373,0.18867,22.703565,25.34562
198.891373,0.185448,22.703565,26.062399
198.901373,0.18867,22.703565,25.584599
198.911373,0.187059,22.700343,24.309433
198.921373,0.187059,22.700343,26.142012
198.931373,0.187059,22.703565,25.584599
198.938379,0.187059,22.703565,25.026898
198.948379,0.191893,22.706786,25.425285
198.958379,0.187059,22.703565,24.787796
198.968379,0.183837,22.706786,25.664247
198.978379,0.190282,22.700343,24.309433
198.988379,0.187059,22.706786,25.903156
198.998379,0.190282,22.713228,26.221619
199.008379,0.18867,22.710007,25.106587
199.018379,0.18867,22.703565,24.309433
199.028379,0.187059,22.703565,24.54864
199.033384,0.185448,22.700343,25.026898
199.043384,0.185448,22.703565,25.584599
199.053384,0.195115,22.710007,24.787796
199.063384,0.191893,22.710007,25.584599
199.073384,0.18867,22.703565,24.787796
199.083384,0.190282,22.700343,25.425285
199.093384,0.190282,22.710007,24.309433
199.103384,0.18867,22.703565,25.186271
199.113384,0.187059,22.710007,25.664247
199.123384,0.18867,22.703565,24.628365
199.128389,0.18867,22.693901,24.867502
199.138389,0.185448,22.700343,25.425285
199.148389,0.185448,22.703565,25.106587
199.158389,0.18867,22.700343,24.389175
199.168389,0.183837,22.706786,24.628365
199.178389,0.185448,22.700343,25.743889
199.188389,0.18867,22.706786,25.903156
199.198389,0.190282,22.703565,25.106587
199.208389,0.18867,22.693901,24.867502
199.218389,0.185448,22.710007,25.026898
199.223395,0.187059,22.700343,25.743889
199.233395,0.18867,22.703565,25.743889
199.243395,0.187059,22.703565,23.830861
199.253395,0.187059,22.700343,25.34562
199.263395,0.18867,22.700343,25.743889
199.273395,0.185448,22.700343,24.46891
199.283395,0.187059,22.703565,25.106587
199.293395,0.187059,22.700343,25.664247
199.303395,0.185448,22.706786,24.54864
199.313395,0.187059,22.703565,24.708083
199.3194,0.187059,22.703565,25.186271
199.3294,0.18867,22.703565,25.34562
199.3394,0.18867,22.703565,25.823526
199.3494,0.187059,22.700343,25.584599
199.3594,0.18867,22.700343,24.867502
199.3694,0.187059,22.697122,25.425285
199.3794,0.191893,22.706786,24.787796
199.3894,0.187059,22.703565,25.982781
199.3994,0.187059,22.697122,25.584599
199.4094,0.187059,22.700343,24.149932
199.415406,0.187059,22.700343,25.584599
199.425406,0.191893,22.706786,25.664247
199.435406,0.187059,22.700343,25.425285
199.445406,0.187059,22.703565,26.062399
199.455406,0.191893,22.700343,25.584599
199.465406,0.185448,22.703565,24.628365
199.475406,0.18867,22.706786,25.982781
199.485406,0.18867,22.706786,25.425285
199.495406,0.177392,22.700343,25.265948
199.505406,0.18867,22.700343,24.389175
199.511411,0.183837,22.710007,25.504945
199.521411,0.190282,22.703565,25.106587
199.531411,0.18867,22.700343,24.070173
199.541411,0.190282,22.703565,25.106587
199.551411,0.18867,22.703565,25.186271
199.561411,0.18867,22.700343,25.186271
199.571411,0.187059,22.700343,25.664247
199.581411,0.187059,22.706786,24.947203
199.591411,0.187059,22.700343,25.504945
199.601411,0.187059,22.713228,24.867502
199.607417,0.187059,22.703565,26.380815
199.617417,0.187059,22.697122,24.867502
199.627417,0.187059,22.703565,24.867502
199.637417,0.185448,22.703565,26.30122
199.647417,0.18867,22.703565,25.106587
199.657417,0.187059,22.697122,25.026898
199.667417,0.185448,22.700343,25.823526
199.677417,0.191893,22.703565,25.106587
199.687417,0.187059,22.706786,25.026898
199.697417,0.190282,22.703565,25.026898
199.702422,0.190282,22.700343,24.628365
199.712422,0.183837,22.706786,25.504945
199.722422,0.191893,22.706786,25.664247
199.732422,0.18867,22.693901,24.787796
199.742422,0.185448,22.700343,25.106587
199.752422,0.18867,22.706786,25.504945
199.762422,0.193504,22.700343,25.823526
199.772422,0.18867,22.700343,24.070173
199.782422,0.193504,22.697122,25.026898
199.792422,0.190282,22.706786,26.142012
199.797428,0.18867,22.710007,25.504945
199.807428,0.190282,22.700343,25.584599
199.817428,0.185448,22.700343,25.026898
199.827428,0.191893,22.706786,24.787796
199.837428,0.187059,22.710007,25.265948
199.847428,0.18867,22.703565,24.867502
199.857428,0.187059,22.706786,24.54864
199.867428,0.190282,22.700343,25.265948
199.877428,0.187059,22.706786,25.903156
199.887428,0.185448,22.703565,25.823526
199.892433,0.190282,22.700343,25.982781
199.902433,0.18867,22.703565,25.823526
199.912433,0.17578,22.703565,24.867502
199.922433,0.185448,22.700343,25.026898
199.932433,0.187059,22.706786,26.142012
199.942433,0.185448,22.703565,25.743889
199.952433,0.18867,22.703565,26.062399
199.962433,0.18867,22.693901,25.026898
199.972433,0.187059,22.710007,24.54864
199.982433,0.187059,22.703565,25.265948
199.987439,0.187059,22.703565,24.46891
199.997439,0.18867,22.703565,25.504945
200.007439,0.18867,22.700343,25.106587
200.017439,0.185448,22.700343,25.504945
200.027439,0.191893,22.703565,25.186271
200.037439,0.185448,22.710007,26.142012
200.047439,0.185448,22.703565,25.265948
200.057439,0.18867,22.703565,26.142012
200.067439,0.199949,22.700343,25.425285
200.077439,0.187059,22.706786,24.787796
200.083444,0.187059,22.703565,24.947203
200.093444,0.187059,22.703565,25.425285
200.103444,0.190282,22.700343,25.664247
200.113444,0.193504,22.706786,24.149932
200.123444,0.190282,22.706786,25.584599
200.133444,0.185448,22.703565,25.584599
200.143444,0.191893,22.703565,25.903156
200.153444,0.185448,22.697122,24.54864
200.163444,0.190282,22.713228,25.504945
200.173444,0.18867,22.700343,24.867502
200.17845,0.190282,22.700343,25.584599
200.18845,0.18867,22.703565,25.106587
200.19845,0.190282,22.700343,25.584599
200.20845,0.18867,22.703565,25.106587
200.21845,0.185448,22.706786,25.265948
200.22845,0.17578,22.697122,25.265948
200.23845,0.185448,22.693901,25.106587
200.24845,0.18867,22.706786,25.823526
200.25845,0.185448,22.700343,24.54864
200.26845,0.18867,22.700343,25.823526
200.274455,0.182225,22.703565,24.787796
200.284455,0.190282,22.710007,24.628365
200.294455,0.185448,22.706786,25.106587
200.304455,0.185448,22.697122,24.46891
200.314455,0.18867,22.693901,25.106587
200.324455,0.187059,22.703565,25.186271
200.334455,0.18867,22.710007,25.026898
200.344455,0.187059,22.693901,24.787796
200.354455,0.18867,22.703565,25.823526
200.364455,0.185448,22.700343,25.34562
200.36946,0.183837,22.703565,24.947203
200.37946,0.185448,22.706786,25.425285
200.38946,0.185448,22.697122,24.628365
200.39946,0.183837,22.703565,24.54864
200.40946,0.18867,22.703565,26.221619
200.41946,0.191893,22.703565,24.947203
200.42946,0.185448,22.697122,24.628365
200.43946,0.191893,22.697122,26.142012
200.44946,0.18867,22.703565,25.743889
200.45946,0.18867,22.700343,24.54864
200.464466,0.191893,22.706786,25.823526
200.474466,0.190282,22.700343,24.708083
200.484466,0.190282,22.700343,24.947203
200.494466,0.18867,22.710007,25.823526
200.504466,0.187059,22.700343,25.743889
200.514466,0.187059,22.703565,25.34562
200.524466,0.193504,22.703565,25.026898
200.534466,0.187059,22.706786,25.265948
200.544466,0.18867,22.703565,24.867502
200.554466,0.182225,22.703565,24.708083
200.560471,0.187059,22.703565,23.671291
200.570471,0.18867,22.706786,25.425285
200.580471,0.187059,22.710007,26.221619
200.590471,0.185448,22.706786,25.584599
200.600471,0.187059,22.710007,25.425285
200.610471,0.183837,22.703565,25.504945
200.620471,0.185448,22.706786,26.062399
200.630471,0.190282,22.703565,24.54864
200.640471,0.187059,22.697122,25.504945
200.650471,0.187059,22.710007,25.026898
200.655477,0.187059,22.703565,25.265948
200.665477,0.190282,22.700343,24.787796
200.675477,0.190282,22.706786,25.584599
200.685477,0.187059,22.69068,25.186271
200.695477,0.187059,22.700343,24.787796
200.705477,0.18867,22.700343,24.867502
200.715477,0.185448,22.703565,25.026898
200.725477,0.190282,22.703565,25.026898
200.735477,0.18867,22.703565,23.910638
200.745477,0.18867,22.710007,25.504945
200.750482,0.185448,22.700343,24.867502
200.760482,0.18867,22.703565,25.186271
200.770482,0.18867,22.700343,25.265948
200.780482,0.18867,22.703565,25.026898
200.790482,0.191893,22.703565,24.628365
200.800482,0.190282,22.710007,26.380815
200.810482,0.190282,22.700343,25.026898
200.820482,0.18867,22.706786,25.106587
200.830482,0.187059,22.700343,25.743889
200.840482,0.18867,22.706786,25.106587
200.847488,0.191893,22.697122,25.584599
200.857488,0.190282,22.703565,25.186271
200.867488,0.190282,22.713228,26.142012
200.877488,0.18867,22.710007,25.743889
200.887488,0.18867,22.706786,24.867502
200.897488,0.18867,22.697122,24.867502
200.907488,0.182225,22.700343,25.34562
200.917488,0.183837,22.703565,25.186271
200.927488,0.18867,22.700343,25.026898
200.937488,0.185448,22.703565,25.186271
200.942493,0.190282,22.706786,25.903156
200.952493,0.182225,22.706786,24.628365
200.962493,0.18867,22.703565,25.584599
200.972493,0.185448,22.706786,26.142012
200.982493,0.185448,22.713228,25.903156
200.992493,0.187059,22.700343,25.106587
201.002493,0.185448,22.693901,25.425285
201.012493,0.18867,22.697122,25.186271
201.022493,0.191893,22.700343,25.743889
201.032493,0.190282,22.703565,24.867502
201.037499,0.185448,22.713228,24.867502
201.047499,0.18867,22.697122,26.062399
201.057499,0.193504,22.706786,25.106587
201.067499,0.18867,22.706786,26.380815
201.077499,0.187059,22.703565,25.34562
201.087499,0.18867,22.700343,24.787796
201.097499,0.180614,22.706786,24.947203
201.107499,0.18867,22.710007,26.062399
201.117499,0.18867,22.703565,25.106587
201.127499,0.185448,22.693901,25.34562
201.132504,0.191893,22.703565,26.062399
201.142504,0.18867,22.700343,25.664247
201.152504,0.187059,22.700343,25.106587
201.162504,0.187059,22.700343,25.743889
201.172504,0.187059,22.703565,25.982781
201.182504,0.185448,22.697122,24.947203
201.192504,0.183837,22.700343,24.389175
201.202504,0.187059,22.706786,25.34562
201.212504,0.18867,22.706786,24.070173
201.222504,0.18867,22.706786,25.504945
201.22851,0.193504,22.706786,25.664247
201.23851,0.185448,22.710007,25.34562
201.24851,0.187059,22.693901,25.425285
201.25851,0.191893,22.703565,25.504945
201.26851,0.187059,22.697122,25.34562
201.27851,0.190282,22.703565,25.903156
201.28851,0.18867,22.700343,25.026898
201.29851,0.191893,22.697122,26.142012
201.30851,0.185448,22.697122,25.425285
201.31851,0.183837,22.706786,24.708083
201.323515,0.187059,22.706786,27.017362
201.333515,0.190282,22.703565,24.628365
201.343515,0.187059,22.703565,24.867502
201.353515,0.187059,22.703565,25.504945
201.363515,0.191893,22.706786,25.106587
201.373515,0.18867,22.703565,24.947203
201.383515,0.185448,22.700343,24.708083
201.393515,0.18867,22.700343,24.947203
201.403515,0.191893,22.703565,25.584599
201.413515,0.185448,22.703565,25.823526
201.41952,0.187059,22.697122,25.186271
201.42952,0.187059,22.706786,25.504945
201.43952,0.18867,22.703565,24.46891
201.44952,0.18867,22.710007,26.380815
201.45952,0.183837,22.710007,25.664247
201.46952,0.183837,22.697122,25.34562
201.47952,0.185448,22.706786,25.34562
201.48952,0.187059,22.700343,25.823526
201.49952,0.185448,22.703565,25.34562
201.50952,0.187059,22.706786,24.708083
201.516526,0.190282,22.703565,25.34562
201.526526,0.193504,22.700343,24.309433
201.536526,0.183837,22.703565,25.106587
201.546526,0.187059,22.703565,24.947203
201.556526,0.190282,22.710007,25.425285
201.566526,0.185448,22.703565,25.106587
201.576526,0.190282,22.706786,25.265948
201.586526,0.18867,22.706786,24.389175
201.596526,0.187059,22.706786,24.229685
201.606526,0.18867,22.703565,24.708083
201.611531,0.190282,22.710007,26.778701
201.621531,0.187059,22.697122,25.903156
201.631531,0.183837,22.703565,24.787796
201.641531,0.18867,22.700343,24.947203
201.651531,0.18867,22.697122,26.062399
201.661531,0.18867,22.703565,24.947203
201.671531,0.190282,22.710007,25.265948
201.681531,0.185448,22.700343,25.106587
201.691531,0.18867,22.697122,25.903156
201.701531,0.18867,22.703565,24.867502
201.707537,0.18867,22.703565,25.34562
201.717537,0.185448,22.703565,24.787796
201.727537,0.18867,22.703565,25.664247
201.737537,0.187059,22.697122,25.584599
201.747537,0.185448,22.710007,24.54864
201.757537,0.187059,22.703565,24.708083
201.767537,0.185448,22.703565,25.425285
201.777537,0.183837,22.706786,24.708083
201.787537,0.187059,22.700343,24.787796
201.797537,0.185448,22.706786,25.504945
201.803543,0.187059,22.703565,24.46891
201.813543,0.18867,22.700343,25.743889
201.823543,0.183837,22.706786,25.584599
201.833543,0.18867,22.703565,24.708083
201.843543,0.185448,22.710007,26.062399
201.853543,0.199949,22.706786,24.787796
201.863543,0.190282,22.697122,25.34562
201.873543,0.190282,22.706786,25.265948
201.883543,0.185448,22.706786,24.54864
201.893543,0.185448,22.700343,24.867502
201.899548,0.187059,22.706786,24.708083
201.909548,0.187059,22.700343,25.34562
201.919548,0.190282,22.693901,25.982781
201.929548,0.18867,22.710007,24.787796
201.939548,0.187059,22.713228,24.787796
201.949548,0.187059,22.697122,25.34562
201.959548,0.183837,22.703565,25.743889
201.969548,0.187059,22.703565,23.671291
201.979548,0.187059,22.697122,25.664247
201.989548,0.185448,22.710007,24.54864
201.995553,0.18867,22.706786,25.106587
202.005553,0.187059,22.703565,25.903156
202.015554,0.187059,22.706786,24.229685
202.025554,0.185448,22.713228,25.026898
202.035553,0.187059,22.697122,24.787796
202.045554,0.18867,22.706786,24.867502
202.055554,0.185448,22.710007,25.265948
202.065553,0.187059,22.703565,25.982781
202.075554,0.185448,22.703565,24.947203
202.085554,0.18867,22.703565,24.070173
202.090559,0.187059,22.703565,23.830861
202.100559,0.187059,22.710007,25.823526
202.110559,0.185448,22.703565,26.221619
202.120559,0.187059,22.706786,24.867502
202.130559,0.185448,22.697122,24.867502
202.140559,0.182225,22.700343,24.54864
202.150559,0.183837,22.706786,24.867502
202.160559,0.18867,22.706786,25.34562
202.170559,0.18867,22.703565,25.106587
202.180559,0.183837,22.703565,25.425285
202.185564,0.185448,22.706786,26.30122
202.195564,0.187059,22.703565,24.708083
202.205564,0.191893,22.700343,24.54864
202.215564,0.185448,22.706786,25.823526
202.225564,0.187059,22.716449,24.787796
202.235564,0.182225,22.700343,24.708083
202.245564,0.18867,22.703565,25.106587
202.255564,0.185448,22.703565,25.106587
202.265564,0.187059,22.706786,24.708083
202.275564,0.18867,22.706786,25.106587
202.28157,0.18867,22.703565,25.823526
202.29157,0.187059,22.706786,25.425285
202.30157,0.185448,22.697122,24.787796
202.31157,0.185448,22.710007,24.787796
202.32157,0.18867,22.706786,25.106587
202.33157,0.18867,22.706786,25.743889
202.34157,0.18867,22.703565,26.30122
202.35157,0.187059,22.706786,24.708083
202.36157,0.187059,22.693901,25.026898
202.37157,0.18867,22.703565,25.504945
202.376575,0.185448,22.703565,25.903156
202.386575,0.187059,22.703565,25.425285
202.396575,0.18867,22.706786,24.947203
202.406575,0.185448,22.700343,24.947203
202.416575,0.18867,22.700343,25.265948
202.426575,0.187059,22.693901,24.947203
202.436575,0.18867,22.710007,25.425285
202.446575,0.187059,22.706786,24.947203
202.456575,0.187059,22.710007,25.425285
202.466575,0.18867,22.700343,24.947203
202.472581,0.18867,22.700343,25.265948
202.482581,0.18867,22.703565,24.070173
202.492581,0.191893,22.703565,25.584599
202.502581,0.187059,22.710007,26.539987
202.512581,0.18867,22.700343,23.671291
202.522581,0.185448,22.703565,25.425285
202.532581,0.187059,22.706786,25.265948
202.542581,0.18867,22.703565,24.46891
202.552581,0.183837,22.703565,25.664247
202.562581,0.187059,22.706786,25.026898
202.568586,0.180614,22.706786,24.708083
202.578586,0.191893,22.706786,25.34562
202.588586,0.190282,22.706786,25.106587
202.598586,0.185448,22.710007,25.265948
202.608586,0.18867,22.700343,26.221619
202.618586,0.190282,22.703565,25.186271
202.628586,0.18867,22.697122,24.54864
202.638586,0.18867,22.710007,25.504945
202.648586,0.190282,22.697122,25.743889
202.658586,0.187059,22.710007,24.787796
202.664592,0.191893,22.700343,26.221619
202.674592,0.187059,22.703565,24.867502
202.684592,0.185448,22.716449,25.106587
202.694592,0.193504,22.710007,24.628365
202.704592,0.185448,22.700343,24.54864
202.714592,0.18867,22.706786,25.186271
202.724592,0.185448,22.706786,24.867502
202.734592,0.18867,22.703565,24.947203
202.744592,0.187059,22.693901,24.54864
202.754592,0.185448,22.703565,25.186271
202.760597,0.18867,22.703565,25.584599
202.770597,0.187059,22.713228,25.106587
202.780597,0.185448,22.706786,25.026898
202.790597,0.185448,22.710007,24.628365
202.800597,0.183837,22.703565,24.867502
202.810597,0.18867,22.710007,25.026898
202.820597,0.187059,22.703565,26.062399
202.830597,0.185448,22.703565,25.186271
202.840597,0.190282,22.700343,24.708083
202.850597,0.18867,22.700343,25.584599
202.856603,0.190282,22.697122,25.34562
202.866603,0.183837,22.706786,24.309433
202.876603,0.185448,22.703565,25.743889
202.886603,0.187059,22.710007,24.947203
202.896603,0.187059,22.703565,25.903156
202.906603,0.18867,22.703565,24.787796
202.916603,0.187059,22.703565,24.628365
202.926603,0.191893,22.706786,24.867502
202.936603,0.187059,22.706786,24.070173
202.946603,0.187059,22.703565,25.265948
202.951608,0.18867,22.706786,25.106587
202.961608,0.187059,22.703565,26.142012
202.971608,0.18867,22.706786,25.186271
202.981608,0.183837,22.706786,24.54864
202.991608,0.187059,22.703565,25.34562
203.001608,0.187059,22.700343,25.982781
203.011608,0.185448,22.703565,24.628365
203.021608,0.187059,22.697122,24.867502
203.031608,0.187059,22.703565,24.389175
203.041608,0.18867,22.703565,24.708083
203.047614,0.18867,22.697122,25.425285
203.057614,0.18867,22.700343,25.425285
203.067614,0.18867,22.713228,25.584599
203.077614,0.187059,22.703565,25.425285
203.087614,0.187059,22.703565,25.504945
203.097614,0.18867,22.710007,24.54864
203.107614,0.190282,22.710007,24.628365
203.117614,0.18867,22.700343,25.34562
203.127614,0.185448,22.700343,25.664247
203.137614,0.187059,22.706786,25.664247
203.143619,0.183837,22.700343,26.142012
203.153619,0.190282,22.713228,25.903156
203.163619,0.187059,22.697122,25.664247
203.173619,0.190282,22.700343,25.026898
203.183619,0.18867,22.710007,25.823526
203.193619,0.18867,22.703565,25.106587
203.203619,0.187059,22.706786,25.265948
203.213619,0.183837,22.700343,24.389175
203.223619,0.18867,22.703565,25.823526
203.233619,0.183837,22.710007,25.664247
203.238625,0.190282,22.700343,25.982781
203.248625,0.190282,22.697122,24.149932
203.258625,0.191893,22.703565,25.186271
203.268625,0.185448,22.703565,24.389175
203.278625,0.187059,22.706786,26.221619
203.288625,0.190282,22.706786,26.30122
203.298625,0.191893,22.703565,25.026898
203.308625,0.190282,22.703565,25.265948
203.318625,0.183837,22.697122,24.947203
203.328625,0.18867,22.703565,24.708083
203.33363,0.182225,22.710007,25.425285
203.34363,0.191893,22.716449,24.628365
203.35363,0.187059,22.703565,23.910638
203.36363,0.18867,22.700343,25.34562
203.37363,0.18867,22.703565,25.34562
203.38363,0.190282,22.697122,24.708083
203.39363,0.185448,22.697122,25.903156
203.40363,0.18867,22.700343,24.867502
203.41363,0.187059,22.703565,24.46891
203.42363,0.185448,22.706786,25.026898
203.428635,0.190282,22.703565,24.787796
203.438635,0.182225,22.706786,25.903156
203.448635,0.185448,22.710007,25.265948
203.458635,0.183837,22.703565,24.708083
203.468635,0.187059,22.703565,24.46891
203.478635,0.18867,22.703565,25.504945
203.488635,0.187059,22.700343,26.062399
203.498635,0.187059,22.700343,25.265948
203.508635,0.18867,22.700343,24.54864
203.518635,0.185448,22.697122,25.504945
203.525641,0.187059,22.706786,25.903156
203.535641,0.18867,22.703565,25.743889
203.545641,0.190282,22.703565,25.186271
203.555641,0.187059,22.700343,26.142012
203.565641,0.185448,22.703565,26.142012
203.575641,0.182225,22.710007,25.265948
203.585641,0.185448,22.706786,25.106587
203.595641,0.190282,22.703565,25.186271
203.605641,0.18867,22.703565,24.628365
203.615641,0.190282,22.703565,26.380815
203.620646,0.199949,22.713228,25.903156
203.630646,0.187059,22.713228,25.425285
203.640646,0.185448,22.700343,24.867502
203.650646,0.18867,22.706786,25.34562
203.660646,0.185448,22.706786,25.743889
203.670646,0.182225,22.700343,24.309433
203.680646,0.18867,22.700343,25.34562
203.690646,0.18867,22.700343,24.947203
203.700646,0.187059,22.693901,24.867502
203.710646,0.191893,22.697122,24.708083
203.715652,0.183837,22.703565,24.708083
203.725652,0.187059,22.706786,24.867502
203.735652,0.190282,22.706786,25.504945
203.745652,0.187059,22.703565,24.54864
203.755652,0.191893,22.706786,24.787796
203.765652,0.187059,22.697122,25.903156
203.775652,0.185448,22.706786,24.787796
203.785652,0.182225,22.710007,23.830861
203.795652,0.185448,22.710007,25.265948
203.805652,0.185448,22.703565,25.823526
203.810657,0.18867,22.700343,25.425285
203.820657,0.185448,22.703565,25.026898
203.830657,0.187059,22.700343,25.106587
203.840657,0.18867,22.700343,24.708083
203.850657,0.190282,22.706786,23.910638
203.860657,0.18867,22.706786,25.265948
203.870657,0.18867,22.706786,25.425285
203.880657,0.187059,22.703565,25.903156
203.890657,0.18867,22.693901,24.309433
203.900657,0.18867,22.706786,24.54864
203.905663,0.193504,22.69068,24.708083
203.915663,0.18867,22.703565,24.787796
203.925663,0.190282,22.713228,25.186271
203.935663,0.187059,22.693901,25.106587
203.945663,0.185448,22.706786,24.309433
203.955663,0.187059,22.700343,23.990408
203.965663,0.18867,22.703565,25.504945
203.975663,0.187059,22.700343,24.54864
203.985663,0.187059,22.710007,25.584599
203.995663,0.190282,22.703565,24.867502
204.001668,0.191893,22.703565,25.425285
204.011668,0.18867,22.703565,24.867502
204.021668,0.18867,22.700343,24.787796
204.031668,0.185448,22.700343,25.743889
204.041668,0.18867,22.706786,24.867502
204.051668,0.187059,22.713228,26.142012
204.061668,0.185448,22.710007,25.743889
204.071668,0.185448,22.700343,24.070173
204.081668,0.183837,22.703565,25.265948
204.091668,0.185448,22.706786,25.743889
204.097674,0.187059,22.706786,25.664247
204.107674,0.187059,22.703565,25.186271
204.117674,0.187059,22.697122,25.34562
204.127674,0.190282,22.706786,24.46891
204.137674,0.183837,22.700343,25.34562
204.147674,0.187059,22.697122,24.867502
204.157674,0.18867,22.710007,25.34562
204.167674,0.185448,22.703565,26.062399
204.177674,0.187059,22.700343,23.990408
204.187674,0.185448,22.703565,25.34562
204.193679,0.18867,22.710007,25.026898
204.203679,0.187059,22.703565,25.026898
204.213679,0.187059,22.703565,25.026898
204.223679,0.190282,22.706786,25.584599
204.233679,0.190282,22.697122,24.309433
204.243679,0.187059,22.713228,24.628365
204.253679,0.18867,22.697122,25.743889
204.263679,0.190282,22.697122,25.903156
204.273679,0.187059,22.703565,23.990408
204.283679,0.18867,22.700343,25.34562
204.289685,0.187059,22.710007,24.947203
204.299685,0.185448,22.703565,25.026898
204.309685,0.18867,22.703565,24.867502
204.319685,0.185448,22.706786,23.990408
204.329685,0.193504,22.710007,25.34562
204.339685,0.185448,22.703565,25.743889
204.349685,0.185448,22.713228,25.34562
204.359685,0.187059,22.706786,24.628365
204.369685,0.18867,22.706786,25.664247
204.379685,0.187059,22.700343,26.30122
204.38569,0.187059,22.697122,25.584599
204.39569,0.18867,22.703565,25.823526
204.40569,0.185448,22.713228,25.903156
204.41569,0.187059,22.703565,24.947203
204.42569,0.191893,22.700343,25.265948
204.43569,0.187059,22.697122,25.265948
204.44569,0.187059,22.706786,24.54864
204.45569,0.190282,22.713228,25.664247
204.46569,0.187059,22.703565,25.584599
204.47569,0.183837,22.703565,24.867502
204.481696,0.18867,22.706786,25.265948
204.491696,0.185448,22.710007,25.903156
204.501696,0.17578,22.710007,25.265948
204.511696,0.18867,22.700343,25.664247
204.521696,0.187059,22.710007,25.425285
204.531696,0.187059,22.703565,25.504945
204.541696,0.185448,22.706786,25.743889
204.551696,0.191893,22.703565,25.186271
204.561696,0.18867,22.710007,23.751079
204.571696,0.183837,22.706786,25.34562
204.577701,0.18867,22.710007,25.504945
204.587701,0.187059,22.710007,25.106587
204.597701,0.187059,22.710007,24.787796
204.607701,0.190282,22.703565,24.54864
204.617701,0.187059,22.706786,24.149932
204.627701,0.182225,22.703565,23.751079
204.637701,0.185448,22.706786,25.425285
